0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
43.0,21.0,17.0,33.0,42.0,40.0,26.0,8.0,-43.0,5.0,-50.0,-9.0,-25.0,-50.0,-39.0,-14.0,2
-41.0,-22.0,-21.0,2.0,-3.0,-5.0,-8.0,-29.0,9.0,1.0,5.0,0.0,1.0,6.0,4.0,11.0,2
-312.0,-18.0,-37.0,-40.0,-22.0,-19.0,-21.0,-12.0,126.0,45.0,30.0,32.0,13.0,-10.0,-18.0,64.0,2
301.0,-69.0,-50.0,-43.0,-47.0,-54.0,-37.0,-16.0,36.0,-18.0,7.0,-6.0,-16.0,-35.0,-19.0,-11.0,2
-566.0,-88.0,-87.0,-100.0,-90.0,-80.0,-64.0,-75.0,-10.0,-13.0,-35.0,-24.0,-58.0,-82.0,-86.0,-33.0,2
11.0,13.0,20.0,5.0,11.0,8.0,8.0,-6.0,-33.0,17.0,-18.0,-1.0,-4.0,-2.0,8.0,-27.0,2
71.0,81.0,87.0,80.0,81.0,71.0,67.0,84.0,-54.0,15.0,-29.0,6.0,-2.0,-17.0,-23.0,-13.0,2
68.0,40.0,32.0,13.0,11.0,6.0,-3.0,16.0,19.0,14.0,13.0,8.0,6.0,0.0,7.0,8.0,2
17.0,-64.0,-78.0,-55.0,-41.0,-22.0,-21.0,-26.0,50.0,-40.0,-12.0,-20.0,-18.0,5.0,6.0,-49.0,2
-10.0,-63.0,-54.0,-65.0,-70.0,-69.0,-68.0,-71.0,-65.0,-50.0,-50.0,-51.0,-57.0,-56.0,-57.0,-63.0,2
155.0,-58.0,-65.0,-104.0,-81.0,-68.0,-57.0,-41.0,118.0,-13.0,44.0,4.0,-10.0,-48.0,-60.0,29.0,2
45.0,29.0,31.0,44.0,36.0,35.0,49.0,55.0,29.0,23.0,20.0,24.0,25.0,30.0,29.0,29.0,2
-94.0,-13.0,-18.0,2.0,9.0,6.0,-18.0,-78.0,-116.0,-16.0,-80.0,-52.0,-51.0,-61.0,-44.0,-103.0,2
-125.0,11.0,12.0,6.0,1.0,-6.0,-15.0,-43.0,-64.0,15.0,-59.0,-26.0,-41.0,-59.0,-46.0,-109.0,2
486.0,-2.0,20.0,16.0,16.0,8.0,24.0,50.0,128.0,83.0,83.0,74.0,62.0,31.0,60.0,129.0,2
-33.0,-5.0,-6.0,-4.0,7.0,9.0,14.0,-7.0,-39.0,-4.0,-24.0,-9.0,-18.0,-33.0,-37.0,-16.0,2
-13.0,-38.0,-37.0,-30.0,-37.0,-40.0,-51.0,-64.0,-8.0,-17.0,-11.0,-12.0,-15.0,-15.0,-14.0,-16.0,2
-62.0,25.0,22.0,17.0,24.0,25.0,22.0,5.0,-17.0,3.0,-8.0,-5.0,-6.0,3.0,-4.0,-42.0,2
72.0,-64.0,-84.0,-50.0,-34.0,-32.0,-41.0,-46.0,92.0,-21.0,-1.0,-1.0,-1.0,-36.0,0.0,7.0,2
5.0,19.0,14.0,10.0,10.0,7.0,17.0,10.0,-33.0,-7.0,-22.0,-12.0,-29.0,-35.0,-43.0,-34.0,2
-121.0,0.0,7.0,-7.0,7.0,2.0,-17.0,-61.0,-118.0,-21.0,-74.0,-35.0,-50.0,-62.0,-40.0,-97.0,2
-44.0,-31.0,-34.0,-44.0,-39.0,-36.0,-24.0,-26.0,-34.0,-29.0,-28.0,-24.0,-21.0,-13.0,-16.0,-27.0,2
-22.0,-26.0,-34.0,-18.0,-20.0,-18.0,-17.0,-15.0,-9.0,-12.0,-11.0,-11.0,-12.0,-14.0,-15.0,-13.0,2
-314.0,20.0,29.0,39.0,29.0,29.0,38.0,50.0,64.0,25.0,-27.0,2.0,-7.0,-20.0,-11.0,-1.0,2
-35.0,3.0,5.0,29.0,1.0,-11.0,-14.0,-33.0,-121.0,-43.0,-107.0,-71.0,-81.0,-98.0,-80.0,-88.0,2
52.0,35.0,33.0,30.0,25.0,39.0,43.0,7.0,40.0,29.0,32.0,38.0,49.0,58.0,63.0,40.0,2
56.0,-31.0,-14.0,-28.0,-42.0,-35.0,-36.0,-35.0,116.0,-26.0,17.0,11.0,25.0,6.0,74.0,6.0,2
62.0,-3.0,3.0,7.0,6.0,10.0,8.0,21.0,99.0,17.0,58.0,48.0,52.0,63.0,-7.0,68.0,2
21.0,-27.0,-35.0,-41.0,-40.0,-37.0,-7.0,-3.0,-32.0,-35.0,-37.0,-45.0,-47.0,-43.0,-52.0,-48.0,2
108.0,-28.0,-7.0,-18.0,-23.0,-21.0,-14.0,6.0,70.0,27.0,44.0,23.0,2.0,-32.0,12.0,-3.0,2
-17.0,-32.0,-19.0,-43.0,-37.0,-27.0,-24.0,-35.0,-142.0,-60.0,-99.0,-59.0,-73.0,-95.0,-85.0,-116.0,2
82.0,84.0,80.0,75.0,60.0,53.0,54.0,75.0,65.0,59.0,62.0,56.0,58.0,63.0,64.0,62.0,2
100.0,4.0,-2.0,21.0,21.0,21.0,33.0,45.0,9.0,34.0,25.0,31.0,26.0,26.0,25.0,9.0,2
-32.0,26.0,30.0,-5.0,-13.0,-8.0,1.0,-38.0,-148.0,-59.0,-119.0,-74.0,-89.0,-91.0,-77.0,-115.0,2
-190.0,25.0,19.0,19.0,25.0,29.0,31.0,-15.0,-62.0,-8.0,-28.0,-21.0,-23.0,-14.0,-9.0,-90.0,2
-237.0,8.0,4.0,1.0,-1.0,-3.0,-1.0,-9.0,-97.0,10.0,-20.0,-25.0,-28.0,-15.0,93.0,-86.0,2
219.0,-72.0,-57.0,-53.0,-52.0,-61.0,-51.0,-15.0,87.0,-15.0,32.0,0.0,-4.0,-28.0,-46.0,8.0,2
30.0,48.0,46.0,43.0,45.0,50.0,43.0,21.0,17.0,29.0,29.0,29.0,28.0,23.0,21.0,9.0,2
66.0,-39.0,-26.0,-32.0,-37.0,-37.0,-19.0,-2.0,-4.0,0.0,-8.0,-12.0,-28.0,-59.0,-10.0,-26.0,2
354.0,-2.0,16.0,11.0,20.0,28.0,37.0,78.0,151.0,69.0,103.0,64.0,48.0,17.0,66.0,61.0,2
-1.0,-30.0,-25.0,-20.0,-28.0,-37.0,-62.0,-81.0,-19.0,-16.0,-17.0,-24.0,-24.0,-14.0,-19.0,-17.0,2
-2.0,15.0,22.0,9.0,15.0,19.0,15.0,9.0,53.0,42.0,49.0,47.0,43.0,43.0,44.0,36.0,2
-105.0,-9.0,-22.0,-16.0,-25.0,-32.0,-37.0,-23.0,103.0,-29.0,-18.0,-11.0,-21.0,-63.0,-65.0,42.0,2
144.0,15.0,27.0,14.0,57.0,68.0,51.0,25.0,57.0,18.0,-11.0,23.0,0.0,-44.0,-47.0,76.0,2
27.0,37.0,65.0,38.0,44.0,51.0,45.0,27.0,-62.0,23.0,-39.0,15.0,7.0,9.0,29.0,-16.0,2
292.0,-11.0,2.0,9.0,11.0,11.0,12.0,32.0,131.0,40.0,63.0,54.0,42.0,25.0,19.0,44.0,2
25.0,5.0,10.0,2.0,4.0,9.0,17.0,33.0,24.0,13.0,19.0,17.0,20.0,30.0,30.0,26.0,2
17.0,-3.0,-14.0,5.0,16.0,18.0,29.0,35.0,12.0,7.0,12.0,9.0,8.0,6.0,7.0,3.0,2
13.0,27.0,43.0,17.0,12.0,14.0,2.0,-2.0,7.0,44.0,24.0,19.0,11.0,2.0,-4.0,0.0,2
26.0,16.0,13.0,2.0,9.0,6.0,-9.0,-5.0,-3.0,-2.0,6.0,3.0,3.0,-2.0,-1.0,0.0,2
404.0,-14.0,5.0,12.0,12.0,12.0,0.0,21.0,104.0,47.0,64.0,51.0,34.0,6.0,46.0,62.0,2
-248.0,8.0,1.0,12.0,5.0,6.0,-1.0,-72.0,-175.0,-37.0,-116.0,-55.0,-66.0,-52.0,-24.0,-142.0,2
73.0,-56.0,-53.0,-16.0,-28.0,-39.0,-48.0,-50.0,-31.0,-28.0,-67.0,-35.0,-57.0,-87.0,-86.0,-97.0,2
76.0,-11.0,5.0,0.0,8.0,2.0,-7.0,5.0,-5.0,20.0,-5.0,-22.0,-42.0,-69.0,-41.0,38.0,2
128.0,-1.0,7.0,6.0,3.0,-1.0,-7.0,-6.0,-135.0,21.0,-45.0,-35.0,-47.0,-52.0,13.0,-60.0,2
141.0,-36.0,-24.0,-21.0,-7.0,4.0,9.0,25.0,7.0,3.0,-29.0,-2.0,-35.0,-74.0,-81.0,29.0,2
-54.0,-18.0,-17.0,-18.0,-22.0,-28.0,-31.0,-23.0,-62.0,-64.0,-24.0,-71.0,-34.0,-40.0,-69.0,-63.0,2
6.0,-4.0,3.0,-15.0,2.0,6.0,21.0,21.0,-31.0,-4.0,-48.0,-13.0,-32.0,-82.0,-52.0,-24.0,2
0.0,0.0,-4.0,-14.0,-9.0,-16.0,-15.0,-13.0,-18.0,-17.0,-23.0,-23.0,-22.0,-26.0,-22.0,-21.0,2
-101.0,-34.0,-38.0,-25.0,-26.0,-29.0,-25.0,-20.0,-43.0,-35.0,-35.0,-33.0,-32.0,-35.0,-40.0,-43.0,2
-242.0,83.0,112.0,100.0,94.0,79.0,85.0,62.0,-60.0,26.0,-45.0,5.0,-10.0,-43.0,-33.0,-63.0,2
78.0,40.0,20.0,27.0,33.0,40.0,58.0,85.0,30.0,28.0,33.0,32.0,32.0,30.0,31.0,34.0,2
-99.0,36.0,44.0,38.0,36.0,31.0,29.0,22.0,12.0,59.0,31.0,27.0,17.0,12.0,45.0,64.0,2
7.0,-7.0,-5.0,-12.0,-11.0,-8.0,-12.0,-10.0,-10.0,-10.0,-9.0,-11.0,-9.0,-6.0,-8.0,-9.0,2
-45.0,-21.0,-24.0,-18.0,-14.0,-14.0,-16.0,-27.0,-71.0,-31.0,-37.0,-20.0,-27.0,-31.0,-19.0,-7.0,2
14.0,-5.0,-3.0,-8.0,-5.0,-6.0,3.0,4.0,2.0,-4.0,0.0,-2.0,-2.0,-3.0,0.0,0.0,2
-37.0,-22.0,-22.0,-19.0,-25.0,-23.0,-18.0,-33.0,-14.0,-19.0,-14.0,-13.0,-12.0,-13.0,-14.0,-9.0,2
69.0,64.0,59.0,66.0,71.0,61.0,46.0,32.0,35.0,34.0,34.0,34.0,32.0,27.0,25.0,21.0,2
76.0,11.0,19.0,6.0,7.0,13.0,23.0,24.0,9.0,1.0,7.0,3.0,2.0,8.0,9.0,8.0,2
6.0,10.0,13.0,-5.0,-10.0,-8.0,-6.0,-10.0,22.0,29.0,24.0,17.0,14.0,16.0,14.0,14.0,2
-19.0,-12.0,-20.0,6.0,3.0,2.0,0.0,1.0,7.0,12.0,12.0,8.0,5.0,5.0,1.0,2.0,2
27.0,20.0,22.0,-4.0,-3.0,-3.0,5.0,5.0,-24.0,1.0,-14.0,-8.0,-11.0,-15.0,-7.0,-24.0,2
-31.0,-7.0,7.0,-9.0,-15.0,-19.0,-24.0,-43.0,-27.0,-16.0,-20.0,-15.0,-20.0,-23.0,-24.0,-51.0,2
7.0,2.0,22.0,28.0,25.0,19.0,19.0,-2.0,-9.0,12.0,-7.0,1.0,2.0,6.0,17.0,-3.0,2
46.0,-47.0,-44.0,-32.0,-43.0,-38.0,-39.0,-66.0,-40.0,-22.0,-38.0,-34.0,-35.0,-28.0,-26.0,-43.0,2
254.0,-60.0,-26.0,1.0,1.0,3.0,20.0,68.0,205.0,57.0,80.0,56.0,39.0,-6.0,-28.0,110.0,2
-129.0,32.0,29.0,21.0,27.0,30.0,36.0,0.0,-89.0,54.0,-5.0,27.0,-3.0,32.0,145.0,-120.0,2
-37.0,-20.0,-13.0,-8.0,-2.0,10.0,37.0,21.0,-27.0,9.0,-24.0,-8.0,-18.0,-24.0,-5.0,-44.0,2
14.0,17.0,34.0,11.0,10.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2
100.0,-19.0,-28.0,-30.0,-27.0,-19.0,-3.0,-35.0,-105.0,-47.0,-85.0,-56.0,-64.0,-62.0,-58.0,-89.0,2
13.0,23.0,32.0,33.0,31.0,33.0,13.0,-8.0,29.0,19.0,14.0,15.0,21.0,27.0,31.0,28.0,2
-34.0,-2.0,-12.0,27.0,18.0,20.0,15.0,-29.0,-78.0,10.0,-43.0,-14.0,-24.0,-21.0,-7.0,-44.0,2
21.0,-32.0,-32.0,-44.0,-39.0,-50.0,-64.0,-29.0,-5.0,-9.0,-1.0,-2.0,-5.0,-5.0,-5.0,-19.0,2
69.0,43.0,48.0,27.0,43.0,59.0,66.0,47.0,36.0,36.0,33.0,29.0,29.0,27.0,25.0,32.0,2
161.0,35.0,39.0,43.0,49.0,50.0,45.0,19.0,-24.0,21.0,-3.0,13.0,6.0,6.0,12.0,-9.0,2
-9.0,-7.0,-7.0,-8.0,-12.0,-23.0,-35.0,-33.0,-13.0,-22.0,-17.0,-15.0,-7.0,5.0,14.0,5.0,2
-16.0,38.0,21.0,31.0,27.0,18.0,34.0,52.0,-31.0,18.0,-13.0,8.0,-5.0,-14.0,-19.0,-5.0,2
202.0,-12.0,-39.0,12.0,2.0,-21.0,-61.0,0.0,199.0,-25.0,85.0,29.0,64.0,40.0,52.0,85.0,2
101.0,-44.0,-35.0,36.0,36.0,34.0,30.0,20.0,52.0,43.0,2.0,27.0,-9.0,-62.0,-78.0,35.0,2
-254.0,100.0,97.0,77.0,76.0,62.0,38.0,46.0,189.0,108.0,95.0,92.0,76.0,64.0,35.0,136.0,2
-187.0,-23.0,9.0,35.0,3.0,-5.0,-7.0,-60.0,-142.0,-41.0,-116.0,-77.0,-77.0,-100.0,-87.0,-162.0,2
11.0,8.0,2.0,12.0,19.0,25.0,29.0,20.0,43.0,42.0,44.0,41.0,36.0,39.0,39.0,36.0,2
25.0,44.0,45.0,40.0,39.0,41.0,70.0,102.0,27.0,34.0,32.0,34.0,34.0,27.0,16.0,14.0,2
-126.0,-52.0,-46.0,-45.0,-36.0,-26.0,-39.0,-9.0,128.0,1.0,14.0,13.0,2.0,-41.0,-46.0,63.0,2
-47.0,-77.0,-63.0,-32.0,-15.0,-2.0,11.0,31.0,187.0,71.0,146.0,87.0,112.0,148.0,201.0,46.0,2
-90.0,64.0,72.0,69.0,70.0,77.0,91.0,64.0,-27.0,58.0,15.0,23.0,8.0,8.0,71.0,32.0,2
-62.0,-66.0,-56.0,-55.0,-38.0,-30.0,-43.0,-44.0,-27.0,-23.0,-15.0,-17.0,-17.0,-16.0,-14.0,-17.0,2
25.0,52.0,52.0,40.0,44.0,51.0,66.0,63.0,27.0,29.0,29.0,29.0,29.0,23.0,25.0,28.0,2
95.0,66.0,77.0,60.0,43.0,42.0,46.0,68.0,54.0,38.0,35.0,39.0,49.0,59.0,56.0,48.0,2
-115.0,33.0,32.0,34.0,41.0,42.0,32.0,-37.0,-36.0,23.0,-11.0,-8.0,-16.0,23.0,71.0,-129.0,2
196.0,22.0,39.0,29.0,28.0,22.0,32.0,51.0,77.0,86.0,59.0,51.0,38.0,9.0,35.0,136.0,2
107.0,23.0,13.0,16.0,28.0,29.0,37.0,22.0,-30.0,14.0,-29.0,2.0,-25.0,-71.0,-76.0,-2.0,2
82.0,14.0,3.0,16.0,25.0,27.0,21.0,7.0,-9.0,-5.0,-1.0,11.0,15.0,21.0,19.0,4.0,2
-190.0,43.0,33.0,32.0,27.0,27.0,27.0,-28.0,-156.0,-24.0,-78.0,15.0,-30.0,-26.0,15.0,-170.0,2
-1.0,1.0,1.0,-11.0,-10.0,-12.0,-17.0,-28.0,-8.0,-12.0,-8.0,-11.0,-12.0,-17.0,-22.0,-32.0,2
-13.0,0.0,3.0,2.0,-5.0,-4.0,9.0,18.0,10.0,13.0,13.0,11.0,11.0,12.0,9.0,11.0,2
93.0,87.0,77.0,74.0,68.0,64.0,50.0,27.0,-6.0,48.0,18.0,35.0,33.0,34.0,41.0,7.0,2
320.0,28.0,48.0,62.0,45.0,48.0,69.0,64.0,102.0,32.0,5.0,23.0,5.0,-44.0,-42.0,71.0,2
-32.0,-84.0,-66.0,-35.0,-69.0,-85.0,-82.0,-57.0,123.0,-18.0,66.0,17.0,63.0,128.0,273.0,-29.0,2
-70.0,-42.0,-59.0,-57.0,-56.0,-68.0,-98.0,-124.0,-150.0,-62.0,-102.0,-79.0,-94.0,-106.0,-101.0,-140.0,2
-184.0,46.0,49.0,36.0,35.0,28.0,36.0,20.0,-22.0,59.0,23.0,25.0,21.0,27.0,92.0,27.0,2
-37.0,4.0,12.0,19.0,11.0,9.0,6.0,3.0,-1.0,5.0,5.0,8.0,7.0,6.0,7.0,13.0,2
-26.0,-10.0,-11.0,-7.0,-7.0,-13.0,-31.0,-29.0,-20.0,-18.0,-16.0,-13.0,-14.0,-21.0,-25.0,-29.0,2
-221.0,-3.0,-9.0,-6.0,-14.0,-25.0,-51.0,-159.0,-346.0,-126.0,-221.0,-142.0,-156.0,-163.0,-154.0,-213.0,2
-62.0,-32.0,-39.0,-31.0,-29.0,-29.0,-33.0,-53.0,-86.0,-35.0,-54.0,-40.0,-47.0,-55.0,-53.0,-83.0,2
-12.0,0.0,-5.0,-3.0,-5.0,-9.0,-7.0,-12.0,-16.0,-16.0,-16.0,-19.0,-17.0,-17.0,-12.0,-22.0,2
-171.0,-20.0,18.0,28.0,31.0,29.0,21.0,-7.0,-35.0,20.0,-34.0,-4.0,-15.0,-16.0,-11.0,-1.0,2
25.0,30.0,40.0,36.0,22.0,20.0,19.0,20.0,3.0,4.0,7.0,10.0,10.0,11.0,8.0,-2.0,2
14.0,19.0,19.0,19.0,24.0,25.0,19.0,17.0,22.0,26.0,25.0,23.0,22.0,21.0,23.0,26.0,2
-2.0,-13.0,-13.0,-16.0,-19.0,-18.0,-16.0,-8.0,2.0,-2.0,0.0,-1.0,-1.0,3.0,4.0,1.0,2
-111.0,-24.0,-28.0,-8.0,-8.0,-14.0,-20.0,-36.0,-142.0,-53.0,-113.0,-72.0,-89.0,-101.0,-86.0,-124.0,2
14.0,15.0,32.0,27.0,43.0,48.0,28.0,-11.0,-95.0,-9.0,-57.0,-28.0,-38.0,-44.0,-29.0,-60.0,2
23.0,0.0,0.0,-10.0,-3.0,0.0,-1.0,-19.0,12.0,3.0,9.0,7.0,10.0,21.0,27.0,25.0,2
-58.0,-42.0,-39.0,-28.0,-30.0,-35.0,-44.0,-43.0,-54.0,-40.0,-32.0,-24.0,-23.0,-32.0,-42.0,-53.0,2
-159.0,44.0,42.0,41.0,43.0,41.0,32.0,-4.0,-43.0,74.0,12.0,15.0,7.0,63.0,184.0,-71.0,2
31.0,0.0,3.0,3.0,5.0,14.0,28.0,24.0,27.0,21.0,22.0,19.0,20.0,26.0,25.0,24.0,2
102.0,37.0,44.0,42.0,37.0,39.0,35.0,-9.0,-116.0,50.0,-45.0,0.0,-14.0,15.0,110.0,-134.0,2
52.0,45.0,43.0,36.0,38.0,42.0,67.0,85.0,25.0,32.0,27.0,27.0,27.0,23.0,25.0,23.0,2
35.0,78.0,87.0,64.0,57.0,48.0,51.0,25.0,-95.0,-9.0,-66.0,-33.0,-37.0,-59.0,-39.0,-64.0,2
-33.0,-28.0,-35.0,-28.0,-25.0,-26.0,-29.0,-23.0,-12.0,-13.0,-17.0,-19.0,-20.0,-20.0,-19.0,-16.0,2
-6.0,-18.0,2.0,7.0,7.0,12.0,12.0,-9.0,-17.0,-9.0,-18.0,-12.0,-16.0,-21.0,-33.0,-45.0,2
338.0,-54.0,-117.0,-123.0,-106.0,-106.0,-96.0,-66.0,104.0,-16.0,21.0,2.0,-20.0,-57.0,-74.0,21.0,2
42.0,-33.0,-33.0,-37.0,-14.0,3.0,12.0,-14.0,-64.0,-11.0,-52.0,-19.0,-33.0,-37.0,-29.0,-54.0,2
412.0,19.0,35.0,39.0,49.0,55.0,52.0,71.0,132.0,64.0,87.0,71.0,63.0,37.0,59.0,82.0,2
10.0,5.0,5.0,46.0,37.0,36.0,34.0,16.0,-39.0,16.0,-11.0,8.0,-1.0,-8.0,-1.0,-35.0,2
-585.0,-86.0,-35.0,-40.0,-34.0,-20.0,-16.0,-32.0,109.0,104.0,45.0,32.0,12.0,1.0,19.0,12.0,2
-210.0,-50.0,-80.0,-55.0,-65.0,-61.0,-60.0,-80.0,-131.0,-53.0,-83.0,-64.0,-70.0,-76.0,-65.0,-111.0,2
-96.0,28.0,9.0,21.0,38.0,41.0,7.0,-57.0,-137.0,-3.0,-64.0,0.0,-27.0,-54.0,-39.0,-92.0,2
-32.0,10.0,7.0,19.0,8.0,-1.0,11.0,-11.0,-43.0,-3.0,-42.0,-20.0,-25.0,-30.0,-12.0,-59.0,2
70.0,-24.0,-20.0,-28.0,-25.0,-21.0,-14.0,-31.0,-17.0,7.0,-7.0,-5.0,-10.0,-6.0,-6.0,-14.0,2
1.0,-9.0,-14.0,-16.0,-21.0,-20.0,-13.0,-35.0,-103.0,-47.0,-77.0,-37.0,-47.0,-52.0,-47.0,-80.0,2
-234.0,-10.0,-12.0,-1.0,-5.0,-9.0,-17.0,-107.0,-191.0,-63.0,-137.0,-77.0,-91.0,-90.0,-54.0,-167.0,2
588.0,-70.0,-80.0,-41.0,-67.0,-73.0,-47.0,25.0,176.0,-24.0,42.0,16.0,25.0,-6.0,23.0,91.0,2
-24.0,-33.0,-43.0,-17.0,-21.0,-22.0,-29.0,-35.0,-25.0,-16.0,-18.0,-21.0,-20.0,-20.0,-19.0,-25.0,2
-121.0,-95.0,-102.0,-89.0,-80.0,-78.0,-75.0,-92.0,-119.0,-83.0,-94.0,-82.0,-89.0,-93.0,-92.0,-111.0,2
-13.0,40.0,50.0,45.0,45.0,45.0,45.0,50.0,3.0,58.0,27.0,23.0,13.0,4.0,53.0,81.0,2
42.0,47.0,53.0,72.0,54.0,50.0,51.0,18.0,-81.0,-1.0,-41.0,-10.0,-14.0,-18.0,-13.0,-54.0,2
-59.0,-72.0,-69.0,-65.0,-68.0,-62.0,-57.0,-49.0,-47.0,-51.0,-50.0,-53.0,-52.0,-50.0,-47.0,-47.0,2
132.0,-51.0,-45.0,-45.0,-40.0,-39.0,-30.0,8.0,93.0,14.0,10.0,13.0,-7.0,-47.0,-49.0,27.0,2
126.0,52.0,57.0,52.0,53.0,50.0,47.0,14.0,-57.0,77.0,-6.0,24.0,10.0,29.0,98.0,-67.0,2
69.0,-36.0,-30.0,-19.0,-8.0,1.0,11.0,41.0,136.0,27.0,51.0,53.0,47.0,8.0,53.0,45.0,2
-66.0,-62.0,-60.0,-51.0,-57.0,-62.0,-60.0,-70.0,-37.0,-35.0,-33.0,-36.0,-38.0,-38.0,-36.0,-39.0,2
-181.0,-64.0,-66.0,-52.0,-60.0,-54.0,-52.0,-89.0,-85.0,-29.0,-80.0,-66.0,-78.0,-93.0,-78.0,-124.0,2
6.0,7.0,3.0,-12.0,-16.0,-9.0,-2.0,-7.0,-9.0,-9.0,-7.0,-5.0,-4.0,-2.0,-1.0,-5.0,2
21.0,-15.0,-29.0,-18.0,-9.0,-6.0,-5.0,-26.0,-28.0,-24.0,-29.0,-25.0,-31.0,-27.0,-29.0,-38.0,2
-11.0,3.0,7.0,-5.0,7.0,17.0,29.0,24.0,-3.0,-1.0,0.0,-1.0,-1.0,-7.0,-14.0,-12.0,2
25.0,31.0,35.0,30.0,33.0,33.0,26.0,30.0,-8.0,26.0,15.0,24.0,15.0,14.0,24.0,18.0,2
212.0,-65.0,-113.0,-71.0,-64.0,-59.0,-69.0,-66.0,132.0,-3.0,46.0,13.0,4.0,-29.0,-40.0,54.0,2
63.0,31.0,25.0,27.0,21.0,26.0,26.0,26.0,35.0,31.0,31.0,29.0,28.0,29.0,28.0,32.0,2
-45.0,-50.0,-38.0,-24.0,-18.0,-14.0,-4.0,-14.0,-21.0,-28.0,-28.0,-27.0,-23.0,-20.0,-16.0,-19.0,2
98.0,-6.0,-6.0,1.0,-3.0,-4.0,-2.0,20.0,56.0,-1.0,25.0,23.0,25.0,23.0,-51.0,66.0,2
3.0,-5.0,-3.0,-20.0,-11.0,-11.0,-22.0,-34.0,-2.0,0.0,0.0,-3.0,-4.0,-3.0,-2.0,-2.0,2
-100.0,7.0,14.0,16.0,14.0,28.0,56.0,10.0,-109.0,-21.0,-85.0,-37.0,-45.0,-53.0,-28.0,-84.0,2
10.0,-2.0,-5.0,-20.0,-27.0,-25.0,-24.0,-20.0,-13.0,-14.0,-14.0,-13.0,-14.0,-9.0,-14.0,-23.0,2
37.0,37.0,37.0,46.0,39.0,38.0,31.0,11.0,12.0,19.0,10.0,15.0,21.0,21.0,21.0,19.0,2
76.0,0.0,19.0,16.0,17.0,14.0,13.0,23.0,35.0,18.0,29.0,17.0,-6.0,-31.0,26.0,-21.0,2
5.0,-27.0,-20.0,-5.0,-7.0,-12.0,-14.0,-14.0,-13.0,-9.0,-3.0,-3.0,-1.0,-1.0,0.0,-5.0,2
-30.0,-1.0,1.0,30.0,-1.0,-14.0,-15.0,-27.0,-122.0,-41.0,-104.0,-70.0,-80.0,-98.0,-81.0,-88.0,2
-86.0,-11.0,7.0,19.0,17.0,4.0,-33.0,-72.0,-134.0,-46.0,-114.0,-50.0,-61.0,-76.0,-59.0,-95.0,2
157.0,-79.0,-69.0,-60.0,-61.0,-65.0,-68.0,-41.0,21.0,-47.0,-16.0,-22.0,-19.0,-33.0,-101.0,7.0,2
-32.0,-77.0,-82.0,-72.0,-50.0,-40.0,-40.0,-74.0,-94.0,-32.0,-74.0,-42.0,-60.0,-77.0,-66.0,-97.0,2
236.0,25.0,42.0,43.0,43.0,43.0,44.0,59.0,65.0,92.0,68.0,39.0,22.0,6.0,52.0,69.0,2
-5.0,-61.0,-37.0,-6.0,-32.0,-36.0,-36.0,-72.0,-140.0,-58.0,-107.0,-75.0,-80.0,-84.0,-80.0,-111.0,2
46.0,35.0,36.0,30.0,26.0,29.0,45.0,64.0,25.0,29.0,28.0,27.0,27.0,31.0,29.0,29.0,2
31.0,-10.0,37.0,31.0,-3.0,-10.0,0.0,7.0,141.0,23.0,46.0,42.0,39.0,-15.0,-8.0,110.0,2
2.0,4.0,6.0,-14.0,-10.0,0.0,9.0,10.0,-17.0,-18.0,-18.0,-15.0,-16.0,-18.0,-16.0,-25.0,2
-43.0,-16.0,-19.0,-7.0,-10.0,-7.0,-3.0,-16.0,-4.0,0.0,-1.0,-4.0,-2.0,0.0,5.0,3.0,2
-26.0,-54.0,-47.0,-27.0,-18.0,-13.0,-8.0,-4.0,-27.0,-17.0,-10.0,-11.0,-10.0,-15.0,-16.0,-33.0,2
-46.0,-28.0,-31.0,-22.0,-31.0,-28.0,-25.0,-23.0,-18.0,-17.0,-17.0,-18.0,-23.0,-19.0,-19.0,-19.0,2
-66.0,-12.0,-6.0,1.0,-7.0,-15.0,-29.0,-54.0,4.0,10.0,6.0,2.0,-1.0,-5.0,-5.0,2.0,2
134.0,3.0,19.0,18.0,21.0,16.0,21.0,29.0,78.0,54.0,63.0,40.0,2.0,-18.0,73.0,-35.0,2
-28.0,-27.0,-33.0,-17.0,-16.0,-22.0,-10.0,8.0,-7.0,-14.0,-8.0,-12.0,-15.0,-20.0,-21.0,-27.0,2
-29.0,-47.0,-49.0,-25.0,-23.0,-22.0,-16.0,-45.0,-96.0,-35.0,-74.0,-45.0,-65.0,-89.0,-73.0,-93.0,2
-346.0,64.0,68.0,41.0,25.0,24.0,38.0,40.0,6.0,22.0,-37.0,-1.0,-10.0,-22.0,-3.0,-25.0,2
103.0,-15.0,-3.0,-3.0,0.0,10.0,18.0,31.0,102.0,19.0,58.0,40.0,32.0,7.0,9.0,33.0,2
51.0,-8.0,-9.0,-5.0,-13.0,-26.0,-54.0,-62.0,-69.0,-33.0,-50.0,-37.0,-42.0,-41.0,-37.0,-53.0,2
-3.0,-7.0,5.0,14.0,16.0,8.0,1.0,-6.0,-19.0,2.0,-11.0,0.0,-2.0,-1.0,-3.0,-29.0,2
